transaction_id,transaction_time,customer_id,region,amount,date,hour
245882,2025-12-24 15:54:32.266792,3168,South,1360.57,2025-12-24,15
858454,2025-12-24 15:54:32.266792,4010,East,2749.89,2025-12-24,15
777410,2025-12-24 15:54:32.266792,2198,East,3562.64,2025-12-24,15
876394,2025-12-24 15:54:32.266792,2563,East,469.34,2025-12-24,15
466645,2025-12-24 15:54:32.266792,1613,West,2091.01,2025-12-24,15
921508,2025-12-24 15:54:32.266792,2545,South,1539.07,2025-12-24,15
951714,2025-12-24 15:54:32.266792,718,South,3296.53,2025-12-24,15
864729,2025-12-24 15:54:32.266792,667,West,580.57,2025-12-24,15
117752,2025-12-24 15:54:32.266792,2204,South,609.49,2025-12-24,15
714191,2025-12-24 15:54:32.266792,4256,East,3198.61,2025-12-24,15
252386,2025-12-24 15:54:32.266792,1595,West,4008.08,2025-12-24,15
660314,2025-12-24 15:54:32.266792,2253,East,2706.1,2025-12-24,15
317203,2025-12-24 15:54:32.266792,2525,East,263.63,2025-12-24,15
479643,2025-12-24 15:54:32.266792,2215,South,1495.76,2025-12-24,15
495780,2025-12-24 15:54:32.266792,709,South,3488.53,2025-12-24,15
479443,2025-12-24 15:54:32.266792,2077,East,1890.16,2025-12-24,15
724056,2025-12-24 15:54:32.266792,4182,North,1426.67,2025-12-24,15
332355,2025-12-24 15:54:32.266792,3714,West,1044.34,2025-12-24,15
362011,2025-12-24 15:54:32.266792,3365,North,3227.95,2025-12-24,15
348608,2025-12-24 15:54:32.266792,4381,East,3388.97,2025-12-24,15
885785,2025-12-24 15:54:32.266792,3749,South,1265.56,2025-12-24,15
865361,2025-12-24 15:54:32.266792,4979,South,947.06,2025-12-24,15
944055,2025-12-24 15:54:32.266792,4946,South,2554.81,2025-12-24,15
660994,2025-12-24 15:54:32.266792,270,West,2998.75,2025-12-24,15
834196,2025-12-24 15:54:32.266792,3975,South,1998.95,2025-12-24,15
180038,2025-12-24 15:54:32.266792,1375,North,2510.89,2025-12-24,15
713221,2025-12-24 15:54:32.266792,1189,East,2610.28,2025-12-24,15
410654,2025-12-24 15:54:32.266792,2980,South,154.82,2025-12-24,15
150611,2025-12-24 15:54:32.266792,1362,West,441.25,2025-12-24,15
712814,2025-12-24 15:54:32.266792,4162,West,3999.51,2025-12-24,15
768665,2025-12-24 15:54:32.266792,4725,South,3542.46,2025-12-24,15
390924,2025-12-24 15:54:32.266792,3656,East,3064.65,2025-12-24,15
701533,2025-12-24 15:54:32.266792,3156,South,2197.03,2025-12-24,15
515607,2025-12-24 15:54:32.266792,1397,North,2851.23,2025-12-24,15
508704,2025-12-24 15:54:32.266792,3782,North,2904.82,2025-12-24,15
449797,2025-12-24 15:54:32.266792,4776,East,407.9,2025-12-24,15
138529,2025-12-24 15:54:32.266792,827,South,4835.56,2025-12-24,15
651296,2025-12-24 15:54:32.266792,3067,South,3353.12,2025-12-24,15
551843,2025-12-24 15:54:32.266792,1551,South,2003.51,2025-12-24,15
962799,2025-12-24 15:54:32.266792,1353,East,1346.74,2025-12-24,15
563905,2025-12-24 15:54:32.266792,259,South,1699.85,2025-12-24,15
625247,2025-12-24 15:54:32.266792,4808,South,3990.75,2025-12-24,15
174598,2025-12-24 15:54:32.266792,2160,East,4461.51,2025-12-24,15
109387,2025-12-24 15:54:32.266792,1003,East,3007.42,2025-12-24,15
317726,2025-12-24 15:54:32.266792,128,North,1759.25,2025-12-24,15
696183,2025-12-24 15:54:32.266792,4631,East,3974.45,2025-12-24,15
969419,2025-12-24 15:54:32.266792,3839,West,2665.21,2025-12-24,15
425686,2025-12-24 15:54:32.266792,3540,West,1194.05,2025-12-24,15
632748,2025-12-24 15:54:32.266792,3063,West,4610.9,2025-12-24,15
406734,2025-12-24 15:54:32.266792,3256,West,2428.62,2025-12-24,15
617966,2025-12-24 15:54:32.266792,1304,South,2789.55,2025-12-24,15
524787,2025-12-24 15:54:32.266792,568,East,2444.47,2025-12-24,15
506224,2025-12-24 15:54:32.266792,1107,East,3596.37,2025-12-24,15
378892,2025-12-24 15:54:32.266792,1157,North,4965.76,2025-12-24,15
736570,2025-12-24 15:54:32.266792,3908,North,3217.59,2025-12-24,15
444627,2025-12-24 15:54:32.266792,860,North,4418.84,2025-12-24,15
577996,2025-12-24 15:54:32.266792,327,East,4440.32,2025-12-24,15
370806,2025-12-24 15:54:32.266792,1935,West,3424.47,2025-12-24,15
409224,2025-12-24 15:54:32.266792,570,North,4818.59,2025-12-24,15
999639,2025-12-24 15:54:32.266792,908,East,3627.41,2025-12-24,15
846062,2025-12-24 15:54:32.266792,2904,West,4748.79,2025-12-24,15
637217,2025-12-24 15:54:32.266792,1000,West,3648.11,2025-12-24,15
984396,2025-12-24 15:54:32.266792,1538,South,2545.15,2025-12-24,15
727179,2025-12-24 15:54:32.266792,3579,West,3426.73,2025-12-24,15
750526,2025-12-24 15:54:32.266792,3105,East,215.97,2025-12-24,15
680745,2025-12-24 15:54:32.266792,1948,West,140.53,2025-12-24,15
219591,2025-12-24 15:54:32.266792,3066,South,4416.27,2025-12-24,15
177198,2025-12-24 15:54:32.266792,161,East,2381.36,2025-12-24,15
288842,2025-12-24 15:54:32.266792,3977,East,4840.25,2025-12-24,15
754999,2025-12-24 15:54:32.266792,4015,North,370.4,2025-12-24,15
670609,2025-12-24 15:54:32.266792,3450,East,3917.17,2025-12-24,15
941556,2025-12-24 15:54:32.266792,4185,East,3748.82,2025-12-24,15
318914,2025-12-24 15:54:32.266792,798,South,1516.36,2025-12-24,15
952453,2025-12-24 15:54:32.266792,1803,North,2993.54,2025-12-24,15
987467,2025-12-24 15:54:32.266792,1934,South,1661.76,2025-12-24,15
546351,2025-12-24 15:54:32.266792,4933,East,3449.73,2025-12-24,15
250366,2025-12-24 15:54:32.266792,509,West,719.38,2025-12-24,15
602382,2025-12-24 15:54:32.266792,4666,West,1519.09,2025-12-24,15
696967,2025-12-24 15:54:32.266792,3288,North,1706.02,2025-12-24,15
898034,2025-12-24 15:54:32.266792,3421,West,4961.99,2025-12-24,15
995165,2025-12-24 15:54:32.266792,3932,North,3810.77,2025-12-24,15
730225,2025-12-24 15:54:32.266792,2028,South,3899.58,2025-12-24,15
234680,2025-12-24 15:54:32.266792,3549,South,683.41,2025-12-24,15
393048,2025-12-24 15:54:32.266792,657,North,4905.86,2025-12-24,15
866360,2025-12-24 15:54:32.266792,2619,West,1813.2,2025-12-24,15
611018,2025-12-24 15:54:32.266792,3448,North,2962.31,2025-12-24,15
119596,2025-12-24 15:54:32.266792,1338,East,2065.32,2025-12-24,15
782622,2025-12-24 15:54:32.266792,3559,North,4963.14,2025-12-24,15
586789,2025-12-24 15:54:32.266792,3298,East,1611.23,2025-12-24,15
424252,2025-12-24 15:54:32.266792,4689,West,1591.64,2025-12-24,15
448261,2025-12-24 15:54:32.266792,2244,South,3010.2,2025-12-24,15
509967,2025-12-24 15:54:32.266792,723,South,1370.47,2025-12-24,15
206833,2025-12-24 15:54:32.266792,2365,West,958.29,2025-12-24,15
277926,2025-12-24 15:54:32.266792,442,South,880.19,2025-12-24,15
447292,2025-12-24 15:54:32.266792,79,South,281.38,2025-12-24,15
905123,2025-12-24 15:54:32.266792,654,South,4199.45,2025-12-24,15
493523,2025-12-24 15:54:32.266792,3991,East,3367.19,2025-12-24,15
998064,2025-12-24 15:54:32.266792,3125,East,2884.58,2025-12-24,15
986200,2025-12-24 15:54:32.266792,4142,East,774.91,2025-12-24,15
540524,2025-12-24 15:54:32.266792,1004,North,4952.88,2025-12-24,15
867742,2025-12-24 15:54:32.266792,2756,West,4421.15,2025-12-24,15
934788,2025-12-24 15:54:32.267794,4071,West,4586.52,2025-12-24,15
749025,2025-12-24 15:54:32.267794,2163,West,1349.36,2025-12-24,15
269287,2025-12-24 15:54:32.267794,1929,North,2099.08,2025-12-24,15
144297,2025-12-24 15:54:32.267794,500,North,3442.18,2025-12-24,15
552764,2025-12-24 15:54:32.267794,3143,West,832.76,2025-12-24,15
741880,2025-12-24 15:54:32.267794,916,South,2725.78,2025-12-24,15
819231,2025-12-24 15:54:32.267794,3670,North,1673.41,2025-12-24,15
487168,2025-12-24 15:54:32.267794,4671,North,2064.19,2025-12-24,15
750888,2025-12-24 15:54:32.267794,529,West,4919.11,2025-12-24,15
337450,2025-12-24 15:54:32.267794,3364,North,3000.46,2025-12-24,15
743032,2025-12-24 15:54:32.267794,1322,West,1965.32,2025-12-24,15
593921,2025-12-24 15:54:32.267794,4784,South,1794.31,2025-12-24,15
495172,2025-12-24 15:54:32.267794,856,North,486.64,2025-12-24,15
823821,2025-12-24 15:54:32.267794,4846,West,4788.93,2025-12-24,15
576646,2025-12-24 15:54:32.267794,889,East,3729.67,2025-12-24,15
758607,2025-12-24 15:54:32.267794,1756,West,619.32,2025-12-24,15
173751,2025-12-24 15:54:32.267794,4577,East,3163.24,2025-12-24,15
582858,2025-12-24 15:54:32.267794,4363,North,3232.98,2025-12-24,15
181338,2025-12-24 15:54:32.267794,2753,East,4737.49,2025-12-24,15
947879,2025-12-24 15:54:32.267794,3287,West,4762.51,2025-12-24,15
114114,2025-12-24 15:54:32.267794,1967,East,2920.2,2025-12-24,15
294810,2025-12-24 15:54:32.267794,992,West,3490.2,2025-12-24,15
236048,2025-12-24 15:54:32.267794,4105,North,2141.14,2025-12-24,15
643932,2025-12-24 15:54:32.267794,3877,East,1690.7,2025-12-24,15
543269,2025-12-24 15:54:32.267794,3870,East,986.2,2025-12-24,15
663045,2025-12-24 15:54:32.267794,3154,East,4796.67,2025-12-24,15
500390,2025-12-24 15:54:32.267794,4226,South,4147.02,2025-12-24,15
489606,2025-12-24 15:54:32.267794,4,West,2557.41,2025-12-24,15
956474,2025-12-24 15:54:32.267794,3653,North,1156.0,2025-12-24,15
426447,2025-12-24 15:54:32.267794,225,West,4585.75,2025-12-24,15
542336,2025-12-24 15:54:32.267794,4325,East,1256.43,2025-12-24,15
795039,2025-12-24 15:54:32.267794,4366,West,4270.1,2025-12-24,15
532246,2025-12-24 15:54:32.267794,1088,South,1878.02,2025-12-24,15
756009,2025-12-24 15:54:32.267794,1878,East,2614.64,2025-12-24,15
622184,2025-12-24 15:54:32.267794,672,South,1055.96,2025-12-24,15
702714,2025-12-24 15:54:32.267794,15,North,3540.69,2025-12-24,15
716199,2025-12-24 15:54:32.267794,3097,North,714.53,2025-12-24,15
729753,2025-12-24 15:54:32.267794,4120,South,2712.54,2025-12-24,15
920651,2025-12-24 15:54:32.267794,288,West,4492.42,2025-12-24,15
190659,2025-12-24 15:54:32.267794,943,South,3738.78,2025-12-24,15
394035,2025-12-24 15:54:32.267794,4548,East,4499.18,2025-12-24,15
984410,2025-12-24 15:54:32.267794,1542,South,2124.27,2025-12-24,15
238386,2025-12-24 15:54:32.267794,4535,East,1223.91,2025-12-24,15
609916,2025-12-24 15:54:32.267794,699,North,4161.36,2025-12-24,15
941909,2025-12-24 15:54:32.267794,2501,East,3393.66,2025-12-24,15
269610,2025-12-24 15:54:32.267794,4105,South,2894.76,2025-12-24,15
121708,2025-12-24 15:54:32.267794,850,West,1636.29,2025-12-24,15
614473,2025-12-24 15:54:32.267794,3142,North,4587.2,2025-12-24,15
587313,2025-12-24 15:54:32.267794,3133,North,414.53,2025-12-24,15
682221,2025-12-24 15:54:32.267794,3552,East,326.56,2025-12-24,15
986009,2025-12-24 15:54:32.267794,456,North,996.35,2025-12-24,15
552674,2025-12-24 15:54:32.267794,2605,East,1942.38,2025-12-24,15
382427,2025-12-24 15:54:32.267794,4321,West,1834.59,2025-12-24,15
647601,2025-12-24 15:54:32.267794,3876,West,538.81,2025-12-24,15
446429,2025-12-24 15:54:32.267794,2395,West,2770.08,2025-12-24,15
884268,2025-12-24 15:54:32.267794,1457,South,3679.26,2025-12-24,15
111643,2025-12-24 15:54:32.267794,1907,South,1970.54,2025-12-24,15
755247,2025-12-24 15:54:32.267794,2697,North,2933.54,2025-12-24,15
899346,2025-12-24 15:54:32.267794,3275,East,2206.27,2025-12-24,15
966396,2025-12-24 15:54:32.267794,87,North,3100.83,2025-12-24,15
308618,2025-12-24 15:54:32.267794,2130,North,4819.9,2025-12-24,15
324690,2025-12-24 15:54:32.267794,2170,South,932.21,2025-12-24,15
898958,2025-12-24 15:54:32.267794,1520,East,524.17,2025-12-24,15
687098,2025-12-24 15:54:32.267794,3999,West,2913.8,2025-12-24,15
203523,2025-12-24 15:54:32.267794,4348,West,3355.24,2025-12-24,15
886101,2025-12-24 15:54:32.267794,2220,East,510.39,2025-12-24,15
860271,2025-12-24 15:54:32.267794,1592,West,2485.62,2025-12-24,15
402164,2025-12-24 15:54:32.267794,920,South,358.21,2025-12-24,15
867332,2025-12-24 15:54:32.267794,392,East,2399.92,2025-12-24,15
808809,2025-12-24 15:54:32.267794,518,North,2315.77,2025-12-24,15
430314,2025-12-24 15:54:32.267794,4813,West,3416.01,2025-12-24,15
879723,2025-12-24 15:54:32.267794,2916,West,2612.76,2025-12-24,15
883903,2025-12-24 15:54:32.267794,4848,West,2512.31,2025-12-24,15
807833,2025-12-24 15:54:32.267794,2040,North,3559.19,2025-12-24,15
204404,2025-12-24 15:54:32.267794,4500,North,963.49,2025-12-24,15
650153,2025-12-24 15:54:32.267794,1622,West,3122.46,2025-12-24,15
196812,2025-12-24 15:54:32.267794,4659,East,215.35,2025-12-24,15
353107,2025-12-24 15:54:32.267794,1327,South,3921.81,2025-12-24,15
366888,2025-12-24 15:54:32.267794,2500,West,2763.73,2025-12-24,15
441660,2025-12-24 15:54:32.267794,3861,North,2397.05,2025-12-24,15
902157,2025-12-24 15:54:32.267794,670,East,3620.04,2025-12-24,15
708824,2025-12-24 15:54:32.267794,3723,South,4130.11,2025-12-24,15
184763,2025-12-24 15:54:32.267794,1354,West,427.63,2025-12-24,15
150580,2025-12-24 15:54:32.267794,1551,North,1525.56,2025-12-24,15
246415,2025-12-24 15:54:32.267794,4302,South,4072.02,2025-12-24,15
347240,2025-12-24 15:54:32.267794,2923,West,1827.78,2025-12-24,15
551822,2025-12-24 15:54:32.267794,1414,North,1416.97,2025-12-24,15
481698,2025-12-24 15:54:32.267794,1792,South,351.07,2025-12-24,15
126923,2025-12-24 15:54:32.267794,1099,North,252.81,2025-12-24,15
266458,2025-12-24 15:54:32.267794,60,North,323.96,2025-12-24,15
884458,2025-12-24 15:54:32.267794,2804,East,4297.63,2025-12-24,15
395590,2025-12-24 15:54:32.267794,3610,South,2487.58,2025-12-24,15
485618,2025-12-24 15:54:32.267794,1139,East,2832.49,2025-12-24,15
467818,2025-12-24 15:54:32.267794,274,East,4335.86,2025-12-24,15
570544,2025-12-24 15:54:32.267794,311,South,3890.3,2025-12-24,15
615804,2025-12-24 15:54:32.267794,2465,South,4404.0,2025-12-24,15
666430,2025-12-24 15:54:32.267794,831,East,1975.59,2025-12-24,15
707510,2025-12-24 15:54:32.267794,720,East,4046.92,2025-12-24,15
858045,2025-12-24 15:54:32.267794,353,East,2109.29,2025-12-24,15
341167,2025-12-24 15:54:32.267794,3713,West,2517.26,2025-12-24,15
199305,2025-12-24 15:54:32.267794,934,West,4479.69,2025-12-24,15
804588,2025-12-24 15:54:32.267794,2449,East,3123.75,2025-12-24,15
519328,2025-12-24 15:54:32.267794,1431,East,2184.44,2025-12-24,15
617556,2025-12-24 15:54:32.267794,515,East,3723.13,2025-12-24,15
880209,2025-12-24 15:54:32.267794,195,South,3692.71,2025-12-24,15
906222,2025-12-24 15:54:32.267794,4656,North,2835.74,2025-12-24,15
986201,2025-12-24 15:54:32.268300,2002,North,2273.67,2025-12-24,15
750366,2025-12-24 15:54:32.268300,1888,North,1493.18,2025-12-24,15
750247,2025-12-24 15:54:32.268300,2954,West,3320.09,2025-12-24,15
274880,2025-12-24 15:54:32.268300,2269,East,2807.31,2025-12-24,15
584860,2025-12-24 15:54:32.268300,3017,East,843.72,2025-12-24,15
287033,2025-12-24 15:54:32.268300,3032,East,3466.02,2025-12-24,15
344595,2025-12-24 15:54:32.268300,3586,East,3446.62,2025-12-24,15
448240,2025-12-24 15:54:32.268300,2456,West,294.01,2025-12-24,15
244041,2025-12-24 15:54:32.268300,2230,East,440.08,2025-12-24,15
437846,2025-12-24 15:54:32.268300,2697,East,3205.22,2025-12-24,15
209721,2025-12-24 15:54:32.268300,2979,North,4910.47,2025-12-24,15
545959,2025-12-24 15:54:32.268300,1805,North,4558.57,2025-12-24,15
286926,2025-12-24 15:54:32.268300,2720,East,1993.76,2025-12-24,15
580088,2025-12-24 15:54:32.268300,1595,South,1992.28,2025-12-24,15
397471,2025-12-24 15:54:32.268300,936,North,1913.24,2025-12-24,15
930495,2025-12-24 15:54:32.268300,1636,West,3115.39,2025-12-24,15
666210,2025-12-24 15:54:32.268300,4067,North,1400.7,2025-12-24,15
758712,2025-12-24 15:54:32.268300,1774,South,2701.64,2025-12-24,15
254069,2025-12-24 15:54:32.268300,2284,East,3295.81,2025-12-24,15
803797,2025-12-24 15:54:32.268300,3695,West,3074.26,2025-12-24,15
377863,2025-12-24 15:54:32.268300,3966,South,2920.96,2025-12-24,15
611433,2025-12-24 15:54:32.268300,2089,North,3563.85,2025-12-24,15
928807,2025-12-24 15:54:32.268300,92,North,4121.98,2025-12-24,15
825685,2025-12-24 15:54:32.268300,4413,North,1645.44,2025-12-24,15
308982,2025-12-24 15:54:32.268300,3422,West,4928.92,2025-12-24,15
321723,2025-12-24 15:54:32.268300,307,South,1076.27,2025-12-24,15
913449,2025-12-24 15:54:32.268300,4858,South,3551.53,2025-12-24,15
142164,2025-12-24 15:54:32.268300,544,West,1992.43,2025-12-24,15
382805,2025-12-24 15:54:32.268300,3748,North,1891.07,2025-12-24,15
622443,2025-12-24 15:54:32.268300,1001,North,4567.52,2025-12-24,15
825826,2025-12-24 15:54:32.268300,419,North,4582.0,2025-12-24,15
527952,2025-12-24 15:54:32.268300,4059,East,2854.88,2025-12-24,15
233441,2025-12-24 15:54:32.268300,3691,West,1055.92,2025-12-24,15
854530,2025-12-24 15:54:32.268300,2346,North,3157.73,2025-12-24,15
524045,2025-12-24 15:54:32.268300,360,East,4432.15,2025-12-24,15
863653,2025-12-24 15:54:32.268300,2501,North,3089.57,2025-12-24,15
935078,2025-12-24 15:54:32.268300,1424,North,4725.24,2025-12-24,15
948231,2025-12-24 15:54:32.268300,2304,South,3075.9,2025-12-24,15
283351,2025-12-24 15:54:32.268300,104,East,2983.92,2025-12-24,15
977109,2025-12-24 15:54:32.268300,4543,West,4832.51,2025-12-24,15
309733,2025-12-24 15:54:32.268300,1933,South,631.38,2025-12-24,15
504655,2025-12-24 15:54:32.268300,2938,South,1242.06,2025-12-24,15
279994,2025-12-24 15:54:32.268300,2360,North,2076.56,2025-12-24,15
360299,2025-12-24 15:54:32.268300,590,South,2874.46,2025-12-24,15
748445,2025-12-24 15:54:32.268300,2342,West,4195.23,2025-12-24,15
375529,2025-12-24 15:54:32.268300,557,West,2545.8,2025-12-24,15
995523,2025-12-24 15:54:32.268300,535,North,3270.29,2025-12-24,15
407913,2025-12-24 15:54:32.268300,4432,South,609.66,2025-12-24,15
212943,2025-12-24 15:54:32.268300,806,West,1925.16,2025-12-24,15
768084,2025-12-24 15:54:32.268300,464,East,1373.61,2025-12-24,15
758011,2025-12-24 15:54:32.268300,4535,North,965.04,2025-12-24,15
337384,2025-12-24 15:54:32.268300,1117,North,2985.65,2025-12-24,15
547765,2025-12-24 15:54:32.268300,3909,North,1649.03,2025-12-24,15
993707,2025-12-24 15:54:32.268300,2477,North,632.36,2025-12-24,15
992877,2025-12-24 15:54:32.268300,4525,East,3445.98,2025-12-24,15
117440,2025-12-24 15:54:32.268300,3585,West,1068.72,2025-12-24,15
155351,2025-12-24 15:54:32.268300,586,South,2786.87,2025-12-24,15
726513,2025-12-24 15:54:32.268300,4525,West,3301.24,2025-12-24,15
287704,2025-12-24 15:54:32.268300,4439,North,1531.84,2025-12-24,15
464068,2025-12-24 15:54:32.268300,2563,North,4076.21,2025-12-24,15
243755,2025-12-24 15:54:32.268300,4305,North,2708.56,2025-12-24,15
659647,2025-12-24 15:54:32.268300,4384,South,429.43,2025-12-24,15
142551,2025-12-24 15:54:32.268300,919,West,4289.91,2025-12-24,15
532532,2025-12-24 15:54:32.268300,4799,East,2538.78,2025-12-24,15
737942,2025-12-24 15:54:32.268300,3101,South,4273.04,2025-12-24,15
393025,2025-12-24 15:54:32.268300,1285,South,2442.52,2025-12-24,15
159982,2025-12-24 15:54:32.268300,662,North,1373.2,2025-12-24,15
748695,2025-12-24 15:54:32.268300,4031,East,3951.57,2025-12-24,15
220397,2025-12-24 15:54:32.268300,1791,West,4697.7,2025-12-24,15
909044,2025-12-24 15:54:32.268300,88,West,413.36,2025-12-24,15
280889,2025-12-24 15:54:32.268300,4179,North,4625.5,2025-12-24,15
754772,2025-12-24 15:54:32.268300,3775,East,3806.36,2025-12-24,15
515716,2025-12-24 15:54:32.268300,707,North,1601.77,2025-12-24,15
310659,2025-12-24 15:54:32.268300,804,East,1654.33,2025-12-24,15
331966,2025-12-24 15:54:32.268300,4290,West,2180.59,2025-12-24,15
984301,2025-12-24 15:54:32.268300,2740,North,891.37,2025-12-24,15
989546,2025-12-24 15:54:32.268300,2415,East,3509.22,2025-12-24,15
209892,2025-12-24 15:54:32.268300,657,West,1440.76,2025-12-24,15
709498,2025-12-24 15:54:32.268300,4687,North,229.09,2025-12-24,15
227526,2025-12-24 15:54:32.268300,2571,West,2240.96,2025-12-24,15
287798,2025-12-24 15:54:32.268300,2670,East,2343.01,2025-12-24,15
742894,2025-12-24 15:54:32.268300,1003,East,3505.03,2025-12-24,15
981740,2025-12-24 15:54:32.268300,4789,North,1531.02,2025-12-24,15
979723,2025-12-24 15:54:32.268300,3706,South,3241.2,2025-12-24,15
639237,2025-12-24 15:54:32.268300,754,North,4438.73,2025-12-24,15
339589,2025-12-24 15:54:32.268300,2981,North,4097.38,2025-12-24,15
387777,2025-12-24 15:54:32.268300,746,South,4422.24,2025-12-24,15
599102,2025-12-24 15:54:32.268300,4443,North,2633.05,2025-12-24,15
656614,2025-12-24 15:54:32.268300,2998,East,358.83,2025-12-24,15
605807,2025-12-24 15:54:32.268300,2352,South,1981.39,2025-12-24,15
179057,2025-12-24 15:54:32.268300,2236,North,395.35,2025-12-24,15
249666,2025-12-24 15:54:32.268300,4939,South,876.99,2025-12-24,15
890784,2025-12-24 15:54:32.268300,3601,North,260.41,2025-12-24,15
912872,2025-12-24 15:54:32.268300,1881,West,2435.35,2025-12-24,15
433790,2025-12-24 15:54:32.268300,3902,West,3960.62,2025-12-24,15
963361,2025-12-24 15:54:32.268300,3181,North,176.51,2025-12-24,15
989872,2025-12-24 15:54:32.268300,4657,West,3763.26,2025-12-24,15
196434,2025-12-24 15:54:32.268300,3354,North,1305.88,2025-12-24,15
300883,2025-12-24 15:54:32.268300,2958,West,2774.89,2025-12-24,15
328678,2025-12-24 15:54:32.268300,534,West,2981.94,2025-12-24,15
167290,2025-12-24 15:54:32.268300,4506,South,3131.38,2025-12-24,15
609521,2025-12-24 15:54:32.268300,4887,North,2015.21,2025-12-24,15
344742,2025-12-24 15:54:32.268300,1204,South,4027.05,2025-12-24,15
259544,2025-12-24 15:54:32.268300,784,East,844.94,2025-12-24,15
466448,2025-12-24 15:54:32.268300,417,East,2522.81,2025-12-24,15
543159,2025-12-24 15:54:32.268300,3961,East,3000.78,2025-12-24,15
217954,2025-12-24 15:54:32.268300,1169,North,4395.64,2025-12-24,15
843832,2025-12-24 15:54:32.268300,819,West,2710.03,2025-12-24,15
576675,2025-12-24 15:54:32.268300,1836,North,676.33,2025-12-24,15
693203,2025-12-24 15:54:32.268300,4884,North,4643.06,2025-12-24,15
257449,2025-12-24 15:54:32.268300,2418,East,1022.03,2025-12-24,15
335670,2025-12-24 15:54:32.268300,4847,North,1133.05,2025-12-24,15
201710,2025-12-24 15:54:32.268300,3880,South,803.97,2025-12-24,15
104980,2025-12-24 15:54:32.268300,3751,South,3296.85,2025-12-24,15
517087,2025-12-24 15:54:32.268300,2477,South,258.91,2025-12-24,15
875035,2025-12-24 15:54:32.268300,4751,West,3377.43,2025-12-24,15
469321,2025-12-24 15:54:32.268300,125,South,1262.64,2025-12-24,15
187531,2025-12-24 15:54:32.268300,933,South,3394.01,2025-12-24,15
288151,2025-12-24 15:54:32.268300,955,East,4175.34,2025-12-24,15
747300,2025-12-24 15:54:32.268300,4840,East,2438.14,2025-12-24,15
589601,2025-12-24 15:54:32.268300,41,East,4739.58,2025-12-24,15
249551,2025-12-24 15:54:32.268300,554,West,1087.67,2025-12-24,15
843029,2025-12-24 15:54:32.268300,3408,East,4870.81,2025-12-24,15
798221,2025-12-24 15:54:32.268300,1844,South,2746.77,2025-12-24,15
328208,2025-12-24 15:54:32.268300,3796,North,3855.98,2025-12-24,15
499736,2025-12-24 15:54:32.268300,2062,West,3904.63,2025-12-24,15
493999,2025-12-24 15:54:32.268300,1673,East,981.48,2025-12-24,15
682674,2025-12-24 15:54:32.268300,3826,East,4225.09,2025-12-24,15
432635,2025-12-24 15:54:32.268300,2671,North,4060.63,2025-12-24,15
688718,2025-12-24 15:54:32.268300,2075,North,2401.5,2025-12-24,15
707948,2025-12-24 15:54:32.268300,1478,South,4394.7,2025-12-24,15
260993,2025-12-24 15:54:32.268300,1384,South,4305.07,2025-12-24,15
609298,2025-12-24 15:54:32.268300,2331,South,4104.78,2025-12-24,15
510058,2025-12-24 15:54:32.268300,469,East,1677.75,2025-12-24,15
842413,2025-12-24 15:54:32.268300,3969,East,3820.71,2025-12-24,15
111832,2025-12-24 15:54:32.268300,3413,East,4326.99,2025-12-24,15
396069,2025-12-24 15:54:32.268300,367,East,3270.74,2025-12-24,15
878014,2025-12-24 15:54:32.268300,2723,East,2431.14,2025-12-24,15
409913,2025-12-24 15:54:32.268300,843,North,4066.35,2025-12-24,15
748083,2025-12-24 15:54:32.268300,4013,North,2732.76,2025-12-24,15
911192,2025-12-24 15:54:32.268300,385,North,1164.03,2025-12-24,15
941285,2025-12-24 15:54:32.268300,3146,South,444.75,2025-12-24,15
295267,2025-12-24 15:54:32.268300,1815,West,565.59,2025-12-24,15
533962,2025-12-24 15:54:32.268300,4305,West,4623.67,2025-12-24,15
959991,2025-12-24 15:54:32.268300,199,West,979.28,2025-12-24,15
547408,2025-12-24 15:54:32.268300,3360,East,626.56,2025-12-24,15
587889,2025-12-24 15:54:32.268300,2418,South,2018.72,2025-12-24,15
383173,2025-12-24 15:54:32.268300,2693,East,1312.87,2025-12-24,15
795068,2025-12-24 15:54:32.268300,4741,East,458.24,2025-12-24,15
547572,2025-12-24 15:54:32.268300,1705,East,2366.69,2025-12-24,15
484717,2025-12-24 15:54:32.268300,2935,East,2332.95,2025-12-24,15
906794,2025-12-24 15:54:32.268300,3043,North,1823.99,2025-12-24,15
857387,2025-12-24 15:54:32.268300,2061,South,2231.99,2025-12-24,15
159184,2025-12-24 15:54:32.268300,2218,West,617.72,2025-12-24,15
655855,2025-12-24 15:54:32.268300,2242,West,3626.69,2025-12-24,15
877338,2025-12-24 15:54:32.268300,2542,South,3544.67,2025-12-24,15
455302,2025-12-24 15:54:32.268300,3124,East,4546.33,2025-12-24,15
209425,2025-12-24 15:54:32.268300,4088,West,2294.51,2025-12-24,15
381199,2025-12-24 15:54:32.268300,2092,North,3207.85,2025-12-24,15
135947,2025-12-24 15:54:32.268300,1073,West,1556.04,2025-12-24,15
663123,2025-12-24 15:54:32.268300,2364,East,1382.62,2025-12-24,15
717025,2025-12-24 15:54:32.268300,3256,South,935.42,2025-12-24,15
744535,2025-12-24 15:54:32.268300,4012,West,3782.86,2025-12-24,15
510391,2025-12-24 15:54:32.268300,4013,North,806.78,2025-12-24,15
