order_id,order_date,customer_id,product,quantity,price,year,month
2417,2024-01-02,C002,Mouse,2,800,2024,1
2418,2024-01-03,C001,Monitor,1,12000,2024,1
2419,2024-01-04,C004,Headphones,1,2500,2024,1
2420,2024-01-03,C001,Monitor,1,12000,2024,1
2421,2024-01-03,C001,Monitor,1,12000,2024,1
2422,2024-01-02,C002,Mouse,2,800,2024,1
2423,2024-01-03,C003,Keyboard,1,1500,2024,1
2424,2024-01-02,C002,Mouse,2,800,2024,1
2425,2024-01-04,C004,Headphones,1,2500,2024,1
2426,2024-01-04,C004,Headphones,1,2500,2024,1
2427,2024-01-04,C004,Headphones,1,2500,2024,1
2428,2024-01-02,C002,Mouse,2,800,2024,1
2429,2024-01-03,C001,Monitor,1,12000,2024,1
2430,2024-01-03,C001,Monitor,1,12000,2024,1
2431,2024-01-01,C001,Laptop,1,55000,2024,1
2432,2024-01-04,C004,Headphones,1,2500,2024,1
2433,2024-01-03,C001,Monitor,1,12000,2024,1
2434,2024-01-01,C001,Laptop,1,55000,2024,1
2435,2024-01-03,C001,Monitor,1,12000,2024,1
2436,2024-01-04,C004,Headphones,1,2500,2024,1
2437,2024-01-03,C003,Keyboard,1,1500,2024,1
2438,2024-01-04,C004,Headphones,1,2500,2024,1
2439,2024-01-02,C002,Mouse,2,800,2024,1
2440,2024-01-03,C001,Monitor,1,12000,2024,1
2441,2024-01-03,C001,Monitor,1,12000,2024,1
2442,2024-01-02,C002,Mouse,2,800,2024,1
2443,2024-01-02,C002,Mouse,2,800,2024,1
2444,2024-01-03,C003,Keyboard,1,1500,2024,1
2445,2024-01-03,C001,Monitor,1,12000,2024,1
2446,2024-01-03,C001,Monitor,1,12000,2024,1
2447,2024-01-03,C003,Keyboard,1,1500,2024,1
2448,2024-01-01,C001,Laptop,1,55000,2024,1
2449,2024-01-03,C003,Keyboard,1,1500,2024,1
2450,2024-01-04,C004,Headphones,1,2500,2024,1
2451,2024-01-03,C001,Monitor,1,12000,2024,1
2452,2024-01-02,C002,Mouse,2,800,2024,1
2453,2024-01-04,C004,Headphones,1,2500,2024,1
2454,2024-01-03,C001,Monitor,1,12000,2024,1
2455,2024-01-03,C003,Keyboard,1,1500,2024,1
2456,2024-01-04,C004,Headphones,1,2500,2024,1
2457,2024-01-03,C001,Monitor,1,12000,2024,1
2458,2024-01-01,C001,Laptop,1,55000,2024,1
2459,2024-01-01,C001,Laptop,1,55000,2024,1
2460,2024-01-02,C002,Mouse,2,800,2024,1
2461,2024-01-03,C001,Monitor,1,12000,2024,1
2462,2024-01-01,C001,Laptop,1,55000,2024,1
2463,2024-01-03,C003,Keyboard,1,1500,2024,1
2464,2024-01-03,C001,Monitor,1,12000,2024,1
2465,2024-01-03,C003,Keyboard,1,1500,2024,1
2466,2024-01-03,C003,Keyboard,1,1500,2024,1
2467,2024-01-01,C001,Laptop,1,55000,2024,1
2468,2024-01-03,C001,Monitor,1,12000,2024,1
2469,2024-01-04,C004,Headphones,1,2500,2024,1
2470,2024-01-01,C001,Laptop,1,55000,2024,1
2471,2024-01-01,C001,Laptop,1,55000,2024,1
2472,2024-01-03,C001,Monitor,1,12000,2024,1
2473,2024-01-03,C001,Monitor,1,12000,2024,1
2474,2024-01-03,C003,Keyboard,1,1500,2024,1
2475,2024-01-03,C001,Monitor,1,12000,2024,1
2476,2024-01-03,C003,Keyboard,1,1500,2024,1
2477,2024-01-01,C001,Laptop,1,55000,2024,1
2478,2024-01-02,C002,Mouse,2,800,2024,1
2479,2024-01-04,C004,Headphones,1,2500,2024,1
2480,2024-01-01,C001,Laptop,1,55000,2024,1
2481,2024-01-03,C001,Monitor,1,12000,2024,1
2482,2024-01-04,C004,Headphones,1,2500,2024,1
2483,2024-01-02,C002,Mouse,2,800,2024,1
2484,2024-01-02,C002,Mouse,2,800,2024,1
2485,2024-01-03,C003,Keyboard,1,1500,2024,1
2486,2024-01-04,C004,Headphones,1,2500,2024,1
2487,2024-01-03,C003,Keyboard,1,1500,2024,1
2488,2024-01-01,C001,Laptop,1,55000,2024,1
2489,2024-01-04,C004,Headphones,1,2500,2024,1
2490,2024-01-01,C001,Laptop,1,55000,2024,1
2491,2024-01-03,C003,Keyboard,1,1500,2024,1
2492,2024-01-04,C004,Headphones,1,2500,2024,1
2493,2024-01-03,C003,Keyboard,1,1500,2024,1
2494,2024-01-04,C004,Headphones,1,2500,2024,1
2495,2024-01-03,C003,Keyboard,1,1500,2024,1
2496,2024-01-02,C002,Mouse,2,800,2024,1
2497,2024-01-03,C003,Keyboard,1,1500,2024,1
2498,2024-01-02,C002,Mouse,2,800,2024,1
2499,2024-01-03,C003,Keyboard,1,1500,2024,1
2500,2024-01-04,C004,Headphones,1,2500,2024,1
2501,2024-01-04,C004,Headphones,1,2500,2024,1
2502,2024-01-04,C004,Headphones,1,2500,2024,1
2503,2024-01-03,C001,Monitor,1,12000,2024,1
2504,2024-01-01,C001,Laptop,1,55000,2024,1
2505,2024-01-04,C004,Headphones,1,2500,2024,1
2506,2024-01-02,C002,Mouse,2,800,2024,1
2507,2024-01-04,C004,Headphones,1,2500,2024,1
2508,2024-01-03,C001,Monitor,1,12000,2024,1
2509,2024-01-02,C002,Mouse,2,800,2024,1
2510,2024-01-03,C001,Monitor,1,12000,2024,1
2511,2024-01-02,C002,Mouse,2,800,2024,1
2512,2024-01-03,C003,Keyboard,1,1500,2024,1
2513,2024-01-01,C001,Laptop,1,55000,2024,1
2514,2024-01-01,C001,Laptop,1,55000,2024,1
2515,2024-01-03,C001,Monitor,1,12000,2024,1
2516,2024-01-01,C001,Laptop,1,55000,2024,1
2517,2024-01-03,C001,Monitor,1,12000,2024,1
2518,2024-01-03,C001,Monitor,1,12000,2024,1
2519,2024-01-03,C001,Monitor,1,12000,2024,1
2520,2024-01-01,C001,Laptop,1,55000,2024,1
2521,2024-01-03,C001,Monitor,1,12000,2024,1
2522,2024-01-01,C001,Laptop,1,55000,2024,1
2523,2024-01-03,C001,Monitor,1,12000,2024,1
2524,2024-01-04,C004,Headphones,1,2500,2024,1
2525,2024-01-03,C001,Monitor,1,12000,2024,1
2526,2024-01-02,C002,Mouse,2,800,2024,1
2527,2024-01-03,C001,Monitor,1,12000,2024,1
2528,2024-01-03,C003,Keyboard,1,1500,2024,1
2529,2024-01-03,C001,Monitor,1,12000,2024,1
2530,2024-01-02,C002,Mouse,2,800,2024,1
2531,2024-01-02,C002,Mouse,2,800,2024,1
2532,2024-01-01,C001,Laptop,1,55000,2024,1
2533,2024-01-04,C004,Headphones,1,2500,2024,1
2534,2024-01-03,C001,Monitor,1,12000,2024,1
2535,2024-01-01,C001,Laptop,1,55000,2024,1
2536,2024-01-04,C004,Headphones,1,2500,2024,1
2537,2024-01-03,C001,Monitor,1,12000,2024,1
2538,2024-01-03,C003,Keyboard,1,1500,2024,1
2539,2024-01-03,C001,Monitor,1,12000,2024,1
2540,2024-01-02,C002,Mouse,2,800,2024,1
2541,2024-01-02,C002,Mouse,2,800,2024,1
2542,2024-01-03,C003,Keyboard,1,1500,2024,1
2543,2024-01-01,C001,Laptop,1,55000,2024,1
2544,2024-01-04,C004,Headphones,1,2500,2024,1
2545,2024-01-03,C001,Monitor,1,12000,2024,1
2546,2024-01-02,C002,Mouse,2,800,2024,1
2547,2024-01-01,C001,Laptop,1,55000,2024,1
2548,2024-01-03,C003,Keyboard,1,1500,2024,1
2549,2024-01-02,C002,Mouse,2,800,2024,1
2550,2024-01-03,C003,Keyboard,1,1500,2024,1
2551,2024-01-03,C001,Monitor,1,12000,2024,1
2552,2024-01-04,C004,Headphones,1,2500,2024,1
2553,2024-01-02,C002,Mouse,2,800,2024,1
2554,2024-01-02,C002,Mouse,2,800,2024,1
2555,2024-01-03,C001,Monitor,1,12000,2024,1
2556,2024-01-01,C001,Laptop,1,55000,2024,1
2557,2024-01-04,C004,Headphones,1,2500,2024,1
2558,2024-01-02,C002,Mouse,2,800,2024,1
2559,2024-01-04,C004,Headphones,1,2500,2024,1
2560,2024-01-02,C002,Mouse,2,800,2024,1
2561,2024-01-04,C004,Headphones,1,2500,2024,1
2562,2024-01-03,C003,Keyboard,1,1500,2024,1
2563,2024-01-02,C002,Mouse,2,800,2024,1
2564,2024-01-04,C004,Headphones,1,2500,2024,1
2565,2024-01-01,C001,Laptop,1,55000,2024,1
2566,2024-01-03,C003,Keyboard,1,1500,2024,1
2567,2024-01-03,C003,Keyboard,1,1500,2024,1
2568,2024-01-01,C001,Laptop,1,55000,2024,1
2569,2024-01-04,C004,Headphones,1,2500,2024,1
2570,2024-01-03,C001,Monitor,1,12000,2024,1
2571,2024-01-01,C001,Laptop,1,55000,2024,1
2572,2024-01-04,C004,Headphones,1,2500,2024,1
2573,2024-01-01,C001,Laptop,1,55000,2024,1
2574,2024-01-01,C001,Laptop,1,55000,2024,1
2575,2024-01-02,C002,Mouse,2,800,2024,1
2576,2024-01-04,C004,Headphones,1,2500,2024,1
2577,2024-01-03,C001,Monitor,1,12000,2024,1
2578,2024-01-02,C002,Mouse,2,800,2024,1
2579,2024-01-01,C001,Laptop,1,55000,2024,1
2580,2024-01-01,C001,Laptop,1,55000,2024,1
2581,2024-01-01,C001,Laptop,1,55000,2024,1
2582,2024-01-04,C004,Headphones,1,2500,2024,1
2583,2024-01-04,C004,Headphones,1,2500,2024,1
2584,2024-01-02,C002,Mouse,2,800,2024,1
2585,2024-01-03,C001,Monitor,1,12000,2024,1
2586,2024-01-02,C002,Mouse,2,800,2024,1
2587,2024-01-03,C003,Keyboard,1,1500,2024,1
2588,2024-01-01,C001,Laptop,1,55000,2024,1
2589,2024-01-01,C001,Laptop,1,55000,2024,1
2590,2024-01-01,C001,Laptop,1,55000,2024,1
2591,2024-01-02,C002,Mouse,2,800,2024,1
2592,2024-01-02,C002,Mouse,2,800,2024,1
2593,2024-01-01,C001,Laptop,1,55000,2024,1
2594,2024-01-02,C002,Mouse,2,800,2024,1
2595,2024-01-04,C004,Headphones,1,2500,2024,1
2596,2024-01-04,C004,Headphones,1,2500,2024,1
2597,2024-01-02,C002,Mouse,2,800,2024,1
2598,2024-01-01,C001,Laptop,1,55000,2024,1
2599,2024-01-02,C002,Mouse,2,800,2024,1
2600,2024-01-02,C002,Mouse,2,800,2024,1
2601,2024-01-02,C002,Mouse,2,800,2024,1
2602,2024-01-03,C003,Keyboard,1,1500,2024,1
2603,2024-01-04,C004,Headphones,1,2500,2024,1
2604,2024-01-03,C001,Monitor,1,12000,2024,1
2605,2024-01-03,C001,Monitor,1,12000,2024,1
2606,2024-01-03,C003,Keyboard,1,1500,2024,1
2607,2024-01-02,C002,Mouse,2,800,2024,1
2608,2024-01-03,C003,Keyboard,1,1500,2024,1
2609,2024-01-03,C003,Keyboard,1,1500,2024,1
2610,2024-01-01,C001,Laptop,1,55000,2024,1
2611,2024-01-04,C004,Headphones,1,2500,2024,1
2612,2024-01-03,C001,Monitor,1,12000,2024,1
2613,2024-01-02,C002,Mouse,2,800,2024,1
2614,2024-01-03,C001,Monitor,1,12000,2024,1
2615,2024-01-03,C001,Monitor,1,12000,2024,1
2616,2024-01-04,C004,Headphones,1,2500,2024,1
2617,2024-01-03,C001,Monitor,1,12000,2024,1
2618,2024-01-03,C001,Monitor,1,12000,2024,1
2619,2024-01-03,C003,Keyboard,1,1500,2024,1
2620,2024-01-04,C004,Headphones,1,2500,2024,1
2621,2024-01-01,C001,Laptop,1,55000,2024,1
2622,2024-01-02,C002,Mouse,2,800,2024,1
2623,2024-01-03,C001,Monitor,1,12000,2024,1
2624,2024-01-02,C002,Mouse,2,800,2024,1
2625,2024-01-01,C001,Laptop,1,55000,2024,1
2626,2024-01-02,C002,Mouse,2,800,2024,1
2627,2024-01-01,C001,Laptop,1,55000,2024,1
2628,2024-01-03,C003,Keyboard,1,1500,2024,1
2629,2024-01-03,C001,Monitor,1,12000,2024,1
2630,2024-01-01,C001,Laptop,1,55000,2024,1
2631,2024-01-02,C002,Mouse,2,800,2024,1
2632,2024-01-03,C001,Monitor,1,12000,2024,1
2633,2024-01-03,C003,Keyboard,1,1500,2024,1
2634,2024-01-03,C001,Monitor,1,12000,2024,1
2635,2024-01-01,C001,Laptop,1,55000,2024,1
2636,2024-01-03,C003,Keyboard,1,1500,2024,1
2637,2024-01-02,C002,Mouse,2,800,2024,1
2638,2024-01-03,C003,Keyboard,1,1500,2024,1
2639,2024-01-03,C003,Keyboard,1,1500,2024,1
2640,2024-01-04,C004,Headphones,1,2500,2024,1
2641,2024-01-03,C003,Keyboard,1,1500,2024,1
2642,2024-01-03,C003,Keyboard,1,1500,2024,1
2643,2024-01-03,C001,Monitor,1,12000,2024,1
2644,2024-01-02,C002,Mouse,2,800,2024,1
2645,2024-01-03,C001,Monitor,1,12000,2024,1
2646,2024-01-03,C001,Monitor,1,12000,2024,1
2647,2024-01-01,C001,Laptop,1,55000,2024,1
2648,2024-01-03,C001,Monitor,1,12000,2024,1
2649,2024-01-04,C004,Headphones,1,2500,2024,1
2650,2024-01-04,C004,Headphones,1,2500,2024,1
2651,2024-01-01,C001,Laptop,1,55000,2024,1
2652,2024-01-02,C002,Mouse,2,800,2024,1
2653,2024-01-02,C002,Mouse,2,800,2024,1
2654,2024-01-03,C001,Monitor,1,12000,2024,1
2655,2024-01-03,C001,Monitor,1,12000,2024,1
2656,2024-01-03,C001,Monitor,1,12000,2024,1
2657,2024-01-02,C002,Mouse,2,800,2024,1
2658,2024-01-03,C003,Keyboard,1,1500,2024,1
2659,2024-01-04,C004,Headphones,1,2500,2024,1
2660,2024-01-03,C003,Keyboard,1,1500,2024,1
2661,2024-01-03,C003,Keyboard,1,1500,2024,1
2662,2024-01-02,C002,Mouse,2,800,2024,1
2663,2024-01-03,C003,Keyboard,1,1500,2024,1
2664,2024-01-01,C001,Laptop,1,55000,2024,1
2665,2024-01-03,C001,Monitor,1,12000,2024,1
2666,2024-01-01,C001,Laptop,1,55000,2024,1
2667,2024-01-04,C004,Headphones,1,2500,2024,1
2668,2024-01-03,C001,Monitor,1,12000,2024,1
2669,2024-01-03,C003,Keyboard,1,1500,2024,1
2670,2024-01-04,C004,Headphones,1,2500,2024,1
2671,2024-01-03,C001,Monitor,1,12000,2024,1
2672,2024-01-03,C003,Keyboard,1,1500,2024,1
2673,2024-01-01,C001,Laptop,1,55000,2024,1
2674,2024-01-03,C001,Monitor,1,12000,2024,1
2675,2024-01-03,C003,Keyboard,1,1500,2024,1
2676,2024-01-01,C001,Laptop,1,55000,2024,1
2677,2024-01-04,C004,Headphones,1,2500,2024,1
2678,2024-01-04,C004,Headphones,1,2500,2024,1
2679,2024-01-04,C004,Headphones,1,2500,2024,1
2680,2024-01-04,C004,Headphones,1,2500,2024,1
2681,2024-01-02,C002,Mouse,2,800,2024,1
2682,2024-01-03,C001,Monitor,1,12000,2024,1
2683,2024-01-03,C001,Monitor,1,12000,2024,1
2684,2024-01-02,C002,Mouse,2,800,2024,1
2685,2024-01-03,C003,Keyboard,1,1500,2024,1
2686,2024-01-03,C003,Keyboard,1,1500,2024,1
2687,2024-01-04,C004,Headphones,1,2500,2024,1
2688,2024-01-01,C001,Laptop,1,55000,2024,1
2689,2024-01-03,C003,Keyboard,1,1500,2024,1
2690,2024-01-01,C001,Laptop,1,55000,2024,1
2691,2024-01-03,C001,Monitor,1,12000,2024,1
2692,2024-01-01,C001,Laptop,1,55000,2024,1
2693,2024-01-03,C001,Monitor,1,12000,2024,1
2694,2024-01-02,C002,Mouse,2,800,2024,1
2695,2024-01-02,C002,Mouse,2,800,2024,1
2696,2024-01-04,C004,Headphones,1,2500,2024,1
2697,2024-01-03,C003,Keyboard,1,1500,2024,1
2698,2024-01-04,C004,Headphones,1,2500,2024,1
2699,2024-01-03,C001,Monitor,1,12000,2024,1
2700,2024-01-04,C004,Headphones,1,2500,2024,1
2701,2024-01-01,C001,Laptop,1,55000,2024,1
2702,2024-01-03,C001,Monitor,1,12000,2024,1
2703,2024-01-02,C002,Mouse,2,800,2024,1
2704,2024-01-03,C003,Keyboard,1,1500,2024,1
2705,2024-01-03,C001,Monitor,1,12000,2024,1
2706,2024-01-03,C001,Monitor,1,12000,2024,1
2707,2024-01-01,C001,Laptop,1,55000,2024,1
2708,2024-01-03,C003,Keyboard,1,1500,2024,1
2709,2024-01-02,C002,Mouse,2,800,2024,1
2710,2024-01-03,C001,Monitor,1,12000,2024,1
2711,2024-01-03,C001,Monitor,1,12000,2024,1
2712,2024-01-01,C001,Laptop,1,55000,2024,1
2713,2024-01-04,C004,Headphones,1,2500,2024,1
2714,2024-01-02,C002,Mouse,2,800,2024,1
2715,2024-01-03,C003,Keyboard,1,1500,2024,1
2716,2024-01-03,C001,Monitor,1,12000,2024,1
2717,2024-01-03,C001,Monitor,1,12000,2024,1
2718,2024-01-02,C002,Mouse,2,800,2024,1
2719,2024-01-04,C004,Headphones,1,2500,2024,1
2720,2024-01-03,C001,Monitor,1,12000,2024,1
2721,2024-01-02,C002,Mouse,2,800,2024,1
2722,2024-01-01,C001,Laptop,1,55000,2024,1
2723,2024-01-04,C004,Headphones,1,2500,2024,1
2724,2024-01-03,C003,Keyboard,1,1500,2024,1
2725,2024-01-03,C001,Monitor,1,12000,2024,1
2726,2024-01-02,C002,Mouse,2,800,2024,1
2727,2024-01-01,C001,Laptop,1,55000,2024,1
2728,2024-01-03,C003,Keyboard,1,1500,2024,1
2729,2024-01-02,C002,Mouse,2,800,2024,1
2730,2024-01-02,C002,Mouse,2,800,2024,1
2731,2024-01-03,C003,Keyboard,1,1500,2024,1
2732,2024-01-01,C001,Laptop,1,55000,2024,1
2733,2024-01-01,C001,Laptop,1,55000,2024,1
2734,2024-01-04,C004,Headphones,1,2500,2024,1
2735,2024-01-03,C001,Monitor,1,12000,2024,1
2736,2024-01-03,C003,Keyboard,1,1500,2024,1
2737,2024-01-03,C003,Keyboard,1,1500,2024,1
2738,2024-01-03,C003,Keyboard,1,1500,2024,1
2739,2024-01-01,C001,Laptop,1,55000,2024,1
2740,2024-01-03,C001,Monitor,1,12000,2024,1
2741,2024-01-04,C004,Headphones,1,2500,2024,1
2742,2024-01-02,C002,Mouse,2,800,2024,1
2743,2024-01-02,C002,Mouse,2,800,2024,1
2744,2024-01-03,C003,Keyboard,1,1500,2024,1
2745,2024-01-03,C001,Monitor,1,12000,2024,1
2746,2024-01-01,C001,Laptop,1,55000,2024,1
2747,2024-01-03,C001,Monitor,1,12000,2024,1
2748,2024-01-03,C001,Monitor,1,12000,2024,1
2749,2024-01-01,C001,Laptop,1,55000,2024,1
2750,2024-01-03,C003,Keyboard,1,1500,2024,1
2751,2024-01-03,C001,Monitor,1,12000,2024,1
2752,2024-01-02,C002,Mouse,2,800,2024,1
2753,2024-01-01,C001,Laptop,1,55000,2024,1
2754,2024-01-04,C004,Headphones,1,2500,2024,1
2755,2024-01-03,C003,Keyboard,1,1500,2024,1
2756,2024-01-01,C001,Laptop,1,55000,2024,1
2757,2024-01-04,C004,Headphones,1,2500,2024,1
2758,2024-01-04,C004,Headphones,1,2500,2024,1
2759,2024-01-03,C001,Monitor,1,12000,2024,1
2760,2024-01-03,C001,Monitor,1,12000,2024,1
2761,2024-01-03,C001,Monitor,1,12000,2024,1
2762,2024-01-01,C001,Laptop,1,55000,2024,1
2763,2024-01-01,C001,Laptop,1,55000,2024,1
2764,2024-01-03,C003,Keyboard,1,1500,2024,1
2765,2024-01-03,C001,Monitor,1,12000,2024,1
2766,2024-01-04,C004,Headphones,1,2500,2024,1
2767,2024-01-02,C002,Mouse,2,800,2024,1
2768,2024-01-03,C003,Keyboard,1,1500,2024,1
2769,2024-01-01,C001,Laptop,1,55000,2024,1
2770,2024-01-03,C003,Keyboard,1,1500,2024,1
2771,2024-01-03,C003,Keyboard,1,1500,2024,1
2772,2024-01-03,C003,Keyboard,1,1500,2024,1
2773,2024-01-03,C003,Keyboard,1,1500,2024,1
2774,2024-01-02,C002,Mouse,2,800,2024,1
2775,2024-01-03,C001,Monitor,1,12000,2024,1
2776,2024-01-04,C004,Headphones,1,2500,2024,1
2777,2024-01-03,C003,Keyboard,1,1500,2024,1
2778,2024-01-03,C003,Keyboard,1,1500,2024,1
2779,2024-01-03,C003,Keyboard,1,1500,2024,1
2780,2024-01-03,C001,Monitor,1,12000,2024,1
2781,2024-01-01,C001,Laptop,1,55000,2024,1
2782,2024-01-01,C001,Laptop,1,55000,2024,1
2783,2024-01-02,C002,Mouse,2,800,2024,1
2784,2024-01-01,C001,Laptop,1,55000,2024,1
2785,2024-01-03,C003,Keyboard,1,1500,2024,1
2786,2024-01-03,C003,Keyboard,1,1500,2024,1
2787,2024-01-03,C003,Keyboard,1,1500,2024,1
2788,2024-01-02,C002,Mouse,2,800,2024,1
2789,2024-01-03,C003,Keyboard,1,1500,2024,1
2790,2024-01-01,C001,Laptop,1,55000,2024,1
2791,2024-01-03,C001,Monitor,1,12000,2024,1
2792,2024-01-03,C001,Monitor,1,12000,2024,1
2793,2024-01-04,C004,Headphones,1,2500,2024,1
2794,2024-01-01,C001,Laptop,1,55000,2024,1
2795,2024-01-03,C003,Keyboard,1,1500,2024,1
2796,2024-01-03,C001,Monitor,1,12000,2024,1
2797,2024-01-01,C001,Laptop,1,55000,2024,1
2798,2024-01-03,C001,Monitor,1,12000,2024,1
2799,2024-01-03,C003,Keyboard,1,1500,2024,1
2800,2024-01-03,C001,Monitor,1,12000,2024,1
2801,2024-01-04,C004,Headphones,1,2500,2024,1
2802,2024-01-04,C004,Headphones,1,2500,2024,1
2803,2024-01-03,C001,Monitor,1,12000,2024,1
2804,2024-01-01,C001,Laptop,1,55000,2024,1
2805,2024-01-01,C001,Laptop,1,55000,2024,1
2806,2024-01-01,C001,Laptop,1,55000,2024,1
2807,2024-01-03,C001,Monitor,1,12000,2024,1
2808,2024-01-01,C001,Laptop,1,55000,2024,1
2809,2024-01-03,C003,Keyboard,1,1500,2024,1
2810,2024-01-04,C004,Headphones,1,2500,2024,1
2811,2024-01-03,C003,Keyboard,1,1500,2024,1
2812,2024-01-01,C001,Laptop,1,55000,2024,1
2813,2024-01-03,C003,Keyboard,1,1500,2024,1
2814,2024-01-01,C001,Laptop,1,55000,2024,1
2815,2024-01-03,C001,Monitor,1,12000,2024,1
2816,2024-01-03,C003,Keyboard,1,1500,2024,1
2817,2024-01-03,C001,Monitor,1,12000,2024,1
2818,2024-01-03,C001,Monitor,1,12000,2024,1
2819,2024-01-02,C002,Mouse,2,800,2024,1
2820,2024-01-01,C001,Laptop,1,55000,2024,1
2821,2024-01-04,C004,Headphones,1,2500,2024,1
2822,2024-01-01,C001,Laptop,1,55000,2024,1
2823,2024-01-04,C004,Headphones,1,2500,2024,1
2824,2024-01-01,C001,Laptop,1,55000,2024,1
2825,2024-01-03,C001,Monitor,1,12000,2024,1
2826,2024-01-03,C003,Keyboard,1,1500,2024,1
2827,2024-01-03,C003,Keyboard,1,1500,2024,1
2828,2024-01-02,C002,Mouse,2,800,2024,1
2829,2024-01-04,C004,Headphones,1,2500,2024,1
2830,2024-01-04,C004,Headphones,1,2500,2024,1
2831,2024-01-04,C004,Headphones,1,2500,2024,1
2832,2024-01-03,C001,Monitor,1,12000,2024,1
2833,2024-01-04,C004,Headphones,1,2500,2024,1
2834,2024-01-03,C003,Keyboard,1,1500,2024,1
2835,2024-01-03,C001,Monitor,1,12000,2024,1
2836,2024-01-01,C001,Laptop,1,55000,2024,1
2837,2024-01-04,C004,Headphones,1,2500,2024,1
2838,2024-01-04,C004,Headphones,1,2500,2024,1
2839,2024-01-01,C001,Laptop,1,55000,2024,1
2840,2024-01-04,C004,Headphones,1,2500,2024,1
2841,2024-01-01,C001,Laptop,1,55000,2024,1
2842,2024-01-03,C001,Monitor,1,12000,2024,1
2843,2024-01-03,C003,Keyboard,1,1500,2024,1
2844,2024-01-01,C001,Laptop,1,55000,2024,1
2845,2024-01-02,C002,Mouse,2,800,2024,1
2846,2024-01-01,C001,Laptop,1,55000,2024,1
2847,2024-01-04,C004,Headphones,1,2500,2024,1
2848,2024-01-03,C001,Monitor,1,12000,2024,1
2849,2024-01-03,C001,Monitor,1,12000,2024,1
2850,2024-01-01,C001,Laptop,1,55000,2024,1
2851,2024-01-03,C003,Keyboard,1,1500,2024,1
2852,2024-01-02,C002,Mouse,2,800,2024,1
2853,2024-01-03,C001,Monitor,1,12000,2024,1
2854,2024-01-04,C004,Headphones,1,2500,2024,1
2855,2024-01-04,C004,Headphones,1,2500,2024,1
2856,2024-01-03,C003,Keyboard,1,1500,2024,1
2857,2024-01-03,C001,Monitor,1,12000,2024,1
2858,2024-01-01,C001,Laptop,1,55000,2024,1
2859,2024-01-04,C004,Headphones,1,2500,2024,1
2860,2024-01-03,C003,Keyboard,1,1500,2024,1
2861,2024-01-03,C001,Monitor,1,12000,2024,1
2862,2024-01-03,C001,Monitor,1,12000,2024,1
2863,2024-01-03,C001,Monitor,1,12000,2024,1
2864,2024-01-03,C001,Monitor,1,12000,2024,1
2865,2024-01-03,C001,Monitor,1,12000,2024,1
2866,2024-01-04,C004,Headphones,1,2500,2024,1
2867,2024-01-03,C003,Keyboard,1,1500,2024,1
2868,2024-01-03,C001,Monitor,1,12000,2024,1
2869,2024-01-02,C002,Mouse,2,800,2024,1
2870,2024-01-02,C002,Mouse,2,800,2024,1
2871,2024-01-03,C003,Keyboard,1,1500,2024,1
2872,2024-01-01,C001,Laptop,1,55000,2024,1
2873,2024-01-01,C001,Laptop,1,55000,2024,1
2874,2024-01-01,C001,Laptop,1,55000,2024,1
2875,2024-01-02,C002,Mouse,2,800,2024,1
2876,2024-01-01,C001,Laptop,1,55000,2024,1
2877,2024-01-04,C004,Headphones,1,2500,2024,1
2878,2024-01-03,C001,Monitor,1,12000,2024,1
2879,2024-01-02,C002,Mouse,2,800,2024,1
2880,2024-01-03,C003,Keyboard,1,1500,2024,1
2881,2024-01-03,C003,Keyboard,1,1500,2024,1
2882,2024-01-03,C001,Monitor,1,12000,2024,1
2883,2024-01-02,C002,Mouse,2,800,2024,1
2884,2024-01-01,C001,Laptop,1,55000,2024,1
2885,2024-01-01,C001,Laptop,1,55000,2024,1
2886,2024-01-04,C004,Headphones,1,2500,2024,1
2887,2024-01-04,C004,Headphones,1,2500,2024,1
2888,2024-01-01,C001,Laptop,1,55000,2024,1
2889,2024-01-03,C003,Keyboard,1,1500,2024,1
2890,2024-01-03,C003,Keyboard,1,1500,2024,1
2891,2024-01-04,C004,Headphones,1,2500,2024,1
2892,2024-01-03,C001,Monitor,1,12000,2024,1
2893,2024-01-01,C001,Laptop,1,55000,2024,1
2894,2024-01-04,C004,Headphones,1,2500,2024,1
2895,2024-01-04,C004,Headphones,1,2500,2024,1
2896,2024-01-01,C001,Laptop,1,55000,2024,1
2897,2024-01-01,C001,Laptop,1,55000,2024,1
2898,2024-01-03,C003,Keyboard,1,1500,2024,1
2899,2024-01-03,C001,Monitor,1,12000,2024,1
2900,2024-01-03,C001,Monitor,1,12000,2024,1
2901,2024-01-01,C001,Laptop,1,55000,2024,1
2902,2024-01-02,C002,Mouse,2,800,2024,1
2903,2024-01-04,C004,Headphones,1,2500,2024,1
2904,2024-01-04,C004,Headphones,1,2500,2024,1
2905,2024-01-01,C001,Laptop,1,55000,2024,1
2906,2024-01-02,C002,Mouse,2,800,2024,1
2907,2024-01-03,C003,Keyboard,1,1500,2024,1
2908,2024-01-01,C001,Laptop,1,55000,2024,1
2909,2024-01-01,C001,Laptop,1,55000,2024,1
2910,2024-01-04,C004,Headphones,1,2500,2024,1
2911,2024-01-01,C001,Laptop,1,55000,2024,1
2912,2024-01-01,C001,Laptop,1,55000,2024,1
2913,2024-01-01,C001,Laptop,1,55000,2024,1
2914,2024-01-04,C004,Headphones,1,2500,2024,1
